SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.6275, 249, 0.0138, 0.0322, -1.0150, -0.7042, -0.4713, 1.1651, 18.8541, 25.2265, -64.1333, -1.4819, 0.4328, 41.2880, 0.9357, 0.0134, 0.0010, -0.3526, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.6300, 250, 0.0128, 0.0340, -1.0162, -0.1986, -0.6734, 1.1691, 18.8541, 25.2265, -64.1333, -1.4814, 0.4298, 41.2895, 0.9357, 0.0134, 0.0010, -0.3526, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.6325, 251, 0.0143, 0.0330, -1.0157, 0.4474, -0.6674, 0.8906, 18.8541, 25.2265, -64.1333, -1.4790, 0.4272, 41.2903, 0.9357, 0.0134, 0.0011, -0.3526, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.6350, 252, 0.0151, 0.0349, -1.0158, 0.9487, -0.6613, 0.4719, 18.8541, 25.2265, -64.1333, -1.4760, 0.4249, 41.2901, 0.9357, 0.0134, 0.0011, -0.3526, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.6375, 253, 0.0156, 0.0329, -1.0153, 0.7973, -0.2473, -0.1641, 19.4095, 25.1973, -64.4841, -1.4737, 0.4250, 41.2886, 0.9357, 0.0133, 0.0011, -0.3526, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.6400, 254, 0.0156, 0.0329, -1.0153, 0.7973, -0.2473, -0.1641, 19.4095, 25.1973, -64.4841, -1.4714, 0.4251, 41.2870, 0.9357, 0.0133, 0.0011, -0.3526, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.6425, 255, 0.0153, 0.0330, -1.0142, -0.0659, 0.1538, 0.4576, 19.4095, 25.1973, -64.4841, -1.4734, 0.4284, 41.2868, 0.9357, 0.0133, 0.0010, -0.3526, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.6450, 256, 0.0137, 0.0333, -1.0163, -0.6350, -0.1965, 1.0912, 19.4095, 25.1973, -64.4841, -1.4739, 0.4269, 41.2885, 0.9357, 0.0133, 0.0010, -0.3526, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.6475, 257, 0.0143, 0.0332, -1.0166, -0.3439, -0.4694, 1.2357, 19.4095, 25.1973, -64.4841, -1.4736, 0.4249, 41.2906, 0.9357, 0.0133, 0.0011, -0.3526, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.6500, 258, 0.0142, 0.0343, -1.0141, 0.3760, -0.5327, 1.1682, 18.9126, 25.4604, -64.3379, -1.4719, 0.4227, 41.2920, 0.9357, 0.0133, 0.0011, -0.3526, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.6525, 259, 0.0169, 0.0348, -1.0146, 0.9488, -0.5257, 0.6797, 18.9126, 25.4604, -64.3379, -1.4688, 0.4213, 41.2922, 0.9357, 0.0133, 0.0011, -0.3526, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.6550, 260, 0.0124, 0.0319, -1.0159, 1.0883, -0.2486, 0.3261, 18.9126, 25.4604, -64.3379, -1.4648, 0.4194, 41.2915, 0.9357, 0.0133, 0.0011, -0.3526, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.6575, 261, 0.0151, 0.0325, -1.0150, 0.9390, 0.0276, -0.1679, 18.9126, 25.4604, -64.3379, -1.4623, 0.4202, 41.2894, 0.9357, 0.0132, 0.0011, -0.3526, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.6600, 262, 0.0157, 0.0315, -1.0158, 0.4327, 0.3662, -0.1041, 18.9126, 25.4604, -64.3379, -1.4609, 0.4229, 41.2873, 0.9357, 0.0132, 0.0010, -0.3526, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.6625, 263, 0.0156, 0.0319, -1.0160, 0.0772, 0.1557, 0.3180, 19.2634, 25.6065, -63.5194, -1.4624, 0.4273, 41.2863, 0.9357, 0.0133, 0.0010, -0.3526, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.6650, 264, 0.0147, 0.0335, -1.0196, -0.5672, -0.0558, 0.5997, 19.2634, 25.6065, -63.5194, -1.4636, 0.4272, 41.2863, 0.9357, 0.0133, 0.0010, -0.3526, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.6675, 265, 0.0164, 0.0342, -1.0200, -0.7058, -0.3339, 1.0931, 19.2634, 25.6065, -63.5194, -1.4644, 0.4260, 41.2877, 0.9357, 0.0133, 0.0010, -0.3526, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.6700, 266, 0.0149, 0.0346, -1.0150, -0.2726, -0.5360, 1.0271, 19.2634, 25.6065, -63.5194, -1.4647, 0.4242, 41.2888, 0.9357, 0.0133, 0.0010, -0.3526, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.6725, 267, 0.0122, 0.0335, -1.0155, 0.1569, -0.4629, 0.7471, 19.2634, 25.6065, -63.5194, -1.4641, 0.4220, 41.2892, 0.9357, 0.0133, 0.0011, -0.3526, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.6750, 268, 0.0132, 0.0356, -1.0178, 0.7994, -0.1815, 0.2546, 19.2634, 25.4312, -64.1918, -1.4629, 0.4209, 41.2885, 0.9357, 0.0132, 0.0011, -0.3526, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.6775, 269, 0.0132, 0.0336, -1.0144, 0.8687, 0.0253, 0.1117, 19.2634, 25.4312, -64.1918, -1.4616, 0.4210, 41.2873, 0.9357, 0.0132, 0.0011, -0.3526, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.6800, 270, 0.0134, 0.0357, -1.0175, 0.3630, 0.0918, -0.1001, 19.2634, 25.4312, -64.1918, -1.4653, 0.4229, 41.2856, 0.9357, 0.0133, 0.0011, -0.3526, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.6825, 271, 0.0153, 0.0326, -1.0185, 0.0026, 0.1580, -0.1018, 19.2634, 25.4312, -64.1918, -1.4698, 0.4298, 41.2836, 0.9357, 0.0133, 0.0010, -0.3525, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.6850, 272, 0.0153, 0.0326, -1.0185, 0.0026, 0.1580, -0.1018, 19.2634, 25.4312, -64.1918, -1.4743, 0.4366, 41.2816, 0.9357, 0.0134, 0.0010, -0.3525, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.6875, 273, 0.0147, 0.0313, -1.0141, -0.8473, -0.4732, 1.3047, 18.8541, 25.1388, -64.0456, -1.4745, 0.4344, 41.2836, 0.9357, 0.0134, 0.0010, -0.3525, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.6900, 274, 0.0146, 0.0304, -1.0132, -0.2735, -0.5351, 0.8872, 18.8541, 25.1388, -64.0456, -1.4732, 0.4325, 41.2843, 0.9357, 0.0134, 0.0010, -0.3525, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.6925, 275, 0.0159, 0.0321, -1.0140, 0.2264, -0.3241, 0.5353, 18.8541, 25.1388, -64.0456, -1.4722, 0.4329, 41.2841, 0.9357, 0.0134, 0.0010, -0.3525, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.6950, 276, 0.0157, 0.0342, -1.0150, 0.2957, -0.0493, 0.4614, 18.8541, 25.1388, -64.0456, -1.4733, 0.4349, 41.2836, 0.9357, 0.0134, 0.0010, -0.3525, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.6975, 277, 0.0136, 0.0325, -1.0147, 0.2913, 0.1589, 0.0386, 18.8541, 25.1388, -64.0456, -1.4751, 0.4377, 41.2820, 0.9357, 0.0134, 0.0010, -0.3525, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.7000, 278, 0.0151, 0.0321, -1.0135, 0.0748, 0.2260, 0.0372, 19.3218, 25.6650, -63.9287, -1.4791, 0.4446, 41.2802, 0.9357, 0.0134, 0.0009, -0.3525, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.7025, 279, 0.0142, 0.0340, -1.0132, -0.5714, 0.2879, 0.3847, 19.3218, 25.6650, -63.9287, -1.4807, 0.4452, 41.2796, 0.9357, 0.0135, 0.0009, -0.3525, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.7050, 280, 0.0137, 0.0321, -1.0149, -0.9993, 0.0774, 0.7367, 19.3218, 25.6650, -63.9287, -1.4819, 0.4444, 41.2800, 0.9357, 0.0135, 0.0009, -0.3525, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.7075, 281, 0.0151, 0.0352, -1.0151, -1.3546, -0.0656, 1.2976, 19.3218, 25.6650, -63.9287, -1.4843, 0.4432, 41.2820, 0.9357, 0.0135, 0.0009, -0.3525, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.7100, 282, 0.0151, 0.0335, -1.0145, -0.7062, -0.3334, 1.0232, 19.3218, 25.6650, -63.9287, -1.4849, 0.4417, 41.2831, 0.9357, 0.0135, 0.0010, -0.3525, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.7125, 283, 0.0127, 0.0333, -1.0153, 0.0110, -0.1224, 0.8816, 19.3218, 25.6650, -63.9287, -1.4852, 0.4409, 41.2838, 0.9357, 0.0135, 0.0010, -0.3525, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.7150, 284, 0.0131, 0.0321, -1.0158, 0.5102, 0.0215, 0.3209, 19.9065, 25.3727, -64.4841, -1.4839, 0.4411, 41.2836, 0.9357, 0.0135, 0.0010, -0.3525, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.7175, 285, 0.0138, 0.0308, -1.0122, 0.6515, 0.0252, -0.0985, 19.9065, 25.3727, -64.4841, -1.4820, 0.4423, 41.2824, 0.9357, 0.0135, 0.0009, -0.3525, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.7200, 286, 0.0132, 0.0356, -1.0145, 0.4341, 0.0932, -0.2399, 19.9065, 25.3727, -64.4841, -1.4839, 0.4430, 41.2808, 0.9357, 0.0135, 0.0009, -0.3525, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.7225, 287, 0.0139, 0.0333, -1.0139, 0.0750, 0.1580, -0.0317, 19.9065, 25.3727, -64.4841, -1.4907, 0.4493, 41.2797, 0.9357, 0.0136, 0.0009, -0.3525, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.7250, 288, 0.0157, 0.0351, -1.0128, -0.6429, 0.2870, 0.4545, 19.9065, 25.3727, -64.4841, -1.4927, 0.4504, 41.2799, 0.9357, 0.0136, 0.0009, -0.3525, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.7275, 289, 0.0164, 0.0324, -1.0167, -1.0696, 0.0751, 1.0163, 19.9942, 24.9927, -64.2502, -1.4938, 0.4502, 41.2818, 0.9357, 0.0136, 0.0009, -0.3525, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.7300, 290, 0.0142, 0.0335, -1.0145, -0.1304, -0.3297, 1.0243, 19.9942, 24.9927, -64.2502, -1.4935, 0.4490, 41.2838, 0.9357, 0.0136, 0.0009, -0.3525, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.7325, 291, 0.0142, 0.0335, -1.0145, -0.1304, -0.3297, 1.0243, 19.9942, 24.9927, -64.2502, -1.4933, 0.4477, 41.2858, 0.9357, 0.0136, 0.0009, -0.3526, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.7350, 292, 0.0154, 0.0337, -1.0144, 0.5104, -0.1145, 0.1830, 19.9942, 24.9927, -64.2502, -1.4933, 0.4493, 41.2855, 0.9357, 0.0136, 0.0009, -0.3526, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.7375, 293, 0.0167, 0.0346, -1.0162, 0.5073, 0.1603, 0.0391, 19.9942, 24.9927, -64.2502, -1.4943, 0.4528, 41.2849, 0.9357, 0.0136, 0.0009, -0.3526, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.7400, 294, 0.0133, 0.0335, -1.0146, 0.0754, 0.1575, 0.0382, 20.1695, 26.1327, -64.8348, -1.5006, 0.4576, 41.2837, 0.9357, 0.0137, 0.0009, -0.3525, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.7425, 295, 0.0151, 0.0331, -1.0160, -0.4995, 0.1528, 0.1770, 20.1695, 26.1327, -64.8348, -1.5025, 0.4593, 41.2828, 0.9357, 0.0137, 0.0009, -0.3525, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.7450, 296, 0.0144, 0.0322, -1.0155, -0.9268, 0.0094, 0.7378, 20.1695, 26.1327, -64.8348, -1.5036, 0.4588, 41.2836, 0.9357, 0.0137, 0.0009, -0.3525, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.7475, 297, 0.0144, 0.0332, -1.0150, -0.9226, -0.1308, 1.2295, 20.1695, 26.1327, -64.8348, -1.5047, 0.4575, 41.2856, 0.9357, 0.0137, 0.0009, -0.3526, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.7500, 298, 0.0151, 0.0322, -1.0147, -0.2745, -0.2626, 1.0929, 20.1695, 26.1327, -64.8348, -1.5042, 0.4567, 41.2873, 0.9357, 0.0137, 0.0009, -0.3526, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.7525, 299, 0.0147, 0.0347, -1.0150, 0.5889, -0.5281, 0.6790, 20.3449, 25.3142, -63.6948, -1.5023, 0.4549, 41.2885, 0.9357, 0.0137, 0.0009, -0.3526, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.7550, 300, 0.0144, 0.0316, -1.0168, 0.7995, -0.2496, 0.1856, 20.3449, 25.3142, -63.6948, -1.4993, 0.4542, 41.2884, 0.9357, 0.0136, 0.0009, -0.3526, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.7575, 301, 0.0171, 0.0331, -1.0139, 0.7241, -0.0428, -0.0974, 20.3449, 25.3142, -63.6948, -1.4983, 0.4569, 41.2874, 0.9357, 0.0136, 0.0009, -0.3526, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.7600, 302, 0.0143, 0.0341, -1.0149, 0.5784, 0.1617, -0.1007, 20.3449, 25.3142, -63.6948, -1.4982, 0.4582, 41.2865, 0.9357, 0.0136, 0.0009, -0.3526, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.7625, 303, 0.0127, 0.0325, -1.0134, -0.2863, 0.4286, 0.1034, 20.3449, 25.3142, -63.6948, -1.4995, 0.4593, 41.2861, 0.9357, 0.0137, 0.0009, -0.3526, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.7650, 304, 0.0143, 0.0336, -1.0156, -0.6407, 0.0811, 0.5275, 19.5265, 25.2265, -64.7471, -1.5009, 0.4593, 41.2864, 0.9357, 0.0137, 0.0009, -0.3526, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.7675, 305, 0.0154, 0.0319, -1.0145, -0.9947, -0.2668, 1.0216, 19.5265, 25.2265, -64.7471, -1.5016, 0.4578, 41.2880, 0.9357, 0.0137, 0.0009, -0.3526, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.7700, 306, 0.0144, 0.0319, -1.0162, -0.4160, -0.4019, 1.3045, 19.5265, 25.2265, -64.7471, -1.5010, 0.4559, 41.2903, 0.9357, 0.0137, 0.0009, -0.3526, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.7725, 307, 0.0129, 0.0322, -1.0150, 0.0159, -0.6026, 1.0286, 19.5265, 25.2265, -64.7471, -1.4996, 0.4533, 41.2919, 0.9357, 0.0136, 0.0009, -0.3526, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.7750, 308, 0.0158, 0.0343, -1.0121, 0.9448, -0.4536, 0.1190, 19.5265, 25.2265, -64.7471, -1.4971, 0.4523, 41.2912, 0.9357, 0.0136, 0.0009, -0.3526, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.7775, 309, 0.0158, 0.0343, -1.0121, 0.9448, -0.4536, 0.1190, 19.5265, 25.2265, -64.5133, -1.4946, 0.4514, 41.2904, 0.9357, 0.0136, 0.0009, -0.3526, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.7800, 310, 0.0158, 0.0325, -1.0149, 0.0011, 0.4309, 0.0340, 19.6434, 25.4019, -64.5133, -1.4971, 0.4571, 41.2892, 0.9357, 0.0136, 0.0009, -0.3526, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.7825, 311, 0.0126, 0.0331, -1.0164, -0.8588, 0.2856, 0.4541, 19.6434, 25.4019, -64.5133, -1.4983, 0.4566, 41.2893, 0.9357, 0.0136, 0.0009, -0.3526, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.7850, 312, 0.0143, 0.0299, -1.0150, -1.1404, -0.0624, 1.0182, 19.6434, 25.4019, -64.5133, -1.4989, 0.4554, 41.2908, 0.9357, 0.0136, 0.0009, -0.3526, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.7875, 313, 0.0131, 0.0325, -1.0170, -1.1375, -0.2012, 1.3001, 19.6434, 25.4019, -64.5133, -1.5001, 0.4535, 41.2931, 0.9357, 0.0136, 0.0009, -0.3526, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.7900, 314, 0.0134, 0.0332, -1.0163, -0.4163, -0.4694, 1.1657, 19.6434, 25.4019, -64.5133, -1.4999, 0.4511, 41.2951, 0.9357, 0.0136, 0.0009, -0.3526, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.7925, 315, 0.0132, 0.0356, -1.0151, 0.0133, -0.3963, 0.8857, 20.2280, 25.1681, -64.5425, -1.5006, 0.4495, 41.2968, 0.9357, 0.0136, 0.0009, -0.3526, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.7950, 316, 0.0141, 0.0357, -1.0157, 0.5132, -0.3888, 0.2571, 20.2280, 25.1681, -64.5425, -1.5003, 0.4485, 41.2969, 0.9357, 0.0136, 0.0010, -0.3526, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.7975, 317, 0.0136, 0.0352, -1.0164, 0.3668, -0.2515, 0.0449, 20.2280, 25.1681, -64.5425, -1.5024, 0.4490, 41.2965, 0.9357, 0.0136, 0.0010, -0.3526, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.8000, 318, 0.0137, 0.0319, -1.0150, 0.0771, -0.0479, 0.0413, 20.2280, 25.1681, -64.5425, -1.5082, 0.4562, 41.2958, 0.9357, 0.0137, 0.0009, -0.3526, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.8025, 319, 0.0138, 0.0327, -1.0161, -0.5699, 0.0149, 0.2489, 20.2280, 25.1681, -64.5425, -1.5099, 0.4568, 41.2958, 0.9357, 0.0137, 0.0009, -0.3526, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.8050, 320, 0.0119, 0.0345, -1.0157, -1.2116, -0.1993, 0.9502, 19.9942, 24.9050, -64.3379, -1.5118, 0.4546, 41.2978, 0.9357, 0.0137, 0.0009, -0.3527, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.8075, 321, 0.0153, 0.0320, -1.0157, -1.2799, -0.3395, 1.3718, 19.9942, 24.9050, -64.3379, -1.5131, 0.4528, 41.3007, 0.9356, 0.0137, 0.0010, -0.3527, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.8100, 322, 0.0159, 0.0338, -1.0168, -0.9172, -0.6115, 1.4465, 19.9942, 24.9050, -64.3379, -1.5139, 0.4504, 41.3039, 0.9356, 0.0137, 0.0010, -0.3527, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.8125, 323, 0.0154, 0.0343, -1.0134, -0.0541, -0.7410, 1.1704, 19.9942, 24.9050, -64.3379, -1.5132, 0.4482, 41.3063, 0.9356, 0.0137, 0.0010, -0.3527, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.8150, 324, 0.0113, 0.0352, -1.0158, 0.3731, -0.5975, 0.6096, 19.9942, 24.9050, -64.3379, -1.5121, 0.4450, 41.3074, 0.9356, 0.0137, 0.0010, -0.3527, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.8175, 325, 0.0151, 0.0346, -1.0156, 0.2957, -0.2528, 0.1847, 19.6726, 25.2265, -63.4902, -1.5134, 0.4464, 41.3068, 0.9356, 0.0137, 0.0010, -0.3527, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.8200, 326, 0.0143, 0.0324, -1.0161, 0.2234, -0.1173, 0.3224, 19.6726, 25.2265, -63.4902, -1.5134, 0.4477, 41.3065, 0.9356, 0.0137, 0.0010, -0.3527, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.8225, 327, 0.0143, 0.0324, -1.0161, 0.2234, -0.1173, 0.3224, 19.6726, 25.2265, -63.4902, -1.5134, 0.4491, 41.3062, 0.9356, 0.0137, 0.0010, -0.3527, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.8250, 328, 0.0158, 0.0332, -1.0157, -1.4243, -0.3400, 1.3016, 19.6726, 25.2265, -63.4902, -1.5153, 0.4473, 41.3086, 0.9356, 0.0138, 0.0010, -0.3527, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.8275, 329, 0.0147, 0.0340, -1.0153, -1.2780, -0.4094, 1.5827, 19.6726, 25.2265, -63.4902, -1.5170, 0.4452, 41.3118, 0.9356, 0.0138, 0.0010, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.8300, 330, 0.0164, 0.0322, -1.0153, -0.7750, -0.6087, 1.1670, 20.0818, 25.2850, -64.1625, -1.5171, 0.4431, 41.3141, 0.9356, 0.0138, 0.0011, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.8325, 331, 0.0163, 0.0321, -1.0149, -0.2755, -0.3972, 0.7452, 20.0818, 25.2850, -64.1625, -1.5166, 0.4427, 41.3152, 0.9356, 0.0137, 0.0011, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.8350, 332, 0.0143, 0.0330, -1.0155, 0.1523, -0.1187, 0.4622, 20.0818, 25.2850, -64.1625, -1.5169, 0.4438, 41.3155, 0.9356, 0.0138, 0.0010, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.8375, 333, 0.0131, 0.0340, -1.0144, -0.1386, 0.0862, 0.2487, 20.0818, 25.2850, -64.1625, -1.5208, 0.4460, 41.3153, 0.9356, 0.0138, 0.0010, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.8400, 334, 0.0113, 0.0342, -1.0146, -0.6457, 0.3578, 0.1037, 20.0818, 25.2850, -64.1625, -1.5227, 0.4456, 41.3148, 0.9356, 0.0138, 0.0010, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.8425, 335, 0.0144, 0.0353, -1.0164, -1.2910, 0.4188, 0.5911, 19.0295, 25.2558, -64.8056, -1.5249, 0.4455, 41.3150, 0.9356, 0.0138, 0.0011, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.8450, 336, 0.0120, 0.0352, -1.0135, -2.0063, 0.1379, 0.9436, 19.0295, 25.2558, -64.8056, -1.5286, 0.4441, 41.3162, 0.9356, 0.0138, 0.0011, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.8475, 337, 0.0159, 0.0338, -1.0153, -2.0751, 0.0662, 1.3641, 19.0295, 25.2558, -64.8056, -1.5321, 0.4432, 41.3184, 0.9356, 0.0139, 0.0011, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.8500, 338, 0.0154, 0.0358, -1.0136, -1.4965, -0.2044, 1.4393, 19.0295, 25.2558, -64.8056, -1.5346, 0.4417, 41.3209, 0.9356, 0.0139, 0.0011, -0.3528, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.8525, 339, 0.0166, 0.0374, -1.0141, -0.8493, -0.3353, 1.1628, 19.0295, 25.2558, -64.8056, -1.5363, 0.4404, 41.3225, 0.9356, 0.0139, 0.0011, -0.3529, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.8550, 340, 0.0169, 0.0348, -1.0155, -0.5639, -0.3987, 0.6747, 19.6434, 24.6711, -65.1272, -1.5371, 0.4398, 41.3236, 0.9356, 0.0139, 0.0011, -0.3529, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
